Fecha,Representante,CódigoProducto,Unidades
11/29/2015,Valentina Vega Ruiz,B01KBH547A,2
11/29/2015,Andrés Gómez Paredes,B015YCRYZM,2
11/29/2015,Gabriela Huamán Castro,B018IZ0SWI,2
11/29/2015,Eduardo Torres López,B01KBH547A,2
11/29/2015,Carla Medina Vargas,B018IZ0SWI,3
11/29/2015,Ricardo García Huerta,B01KBH547A,3
11/29/2015,Laura Chávez Castro,B018IZ0SWI,2
11/29/2015,Carlos González Ruiz,B016381QZA,3
11/29/2015,Silvia Castro López,B01DZJFWNC,1
11/29/2015,Juan Carlos Rodríguez Medina,B01EYT1URO,3
11/29/2015,Luisa Fernández Vargas,B00J0O5J4Y,3
11/29/2015,José Morales Huamán,B018IZ0SWI,1
11/29/2015,Ana Paula Rojas Torres,B00F3J4B5S,2
11/29/2015,Miguel Ángel Vega López,B01LQV1YHO,1
11/29/2015,Carla García Castro,B00K15Q2B0,2
11/29/2015,Eduardo Castro Ruiz,B018IZ0SWI,2
11/29/2015,Gabriela Ramírez Vargas,B00J0O5J4Y,2
11/29/2015,Ricardo Gómez Medina,B018IZ0SWI,1
11/29/2015,Laura Flores Salazar,B00K15Q2B0,3
11/29/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,2
11/30/2015,Luisa García Vásquez,B00K15Q2B0,3
11/30/2015,Ana María Castro Salinas,B00F3J4B5S,2
11/30/2015,Ana María Castro Chávez,B00F3J4B5S,17
11/30/2015,Laura Flores Guzmán,B01LQV1YHO,2
11/30/2015,Carlos González Medina,B01KBH547A,15
11/30/2015,Miguel Ángel Vega Torres,B016B7INC2,22
11/30/2015,Rafaela Cáceres Castro,B00F3J4B5S,1
11/30/2015,Carla Fernández Mendoza,B016B7INC2,12
11/30/2015,Adrián Vega Ruiz,B016381QZA,1
11/30/2015,Diego Morales Castro,B00NQGP42Y,2
11/30/2015,Ricardo Gómez Vargas,B00NQGP42Y,3
11/30/2015,Luisa García López,B00F3J4B5S,4
11/30/2015,Juan Carlos Rodríguez Huamán,B00F3J4B5S,2
11/30/2015,Ana María Castro Chávez,B018IZ0SWI,2
11/30/2015,Miguel Ángel Vega Torres,B00F3J4B5S,1
11/30/2015,Carla Fernández Mendoza,B016B7INC2,11
11/30/2015,Ricardo Gómez Vargas,B01LQV1YHO,2
11/30/2015,Silvia Ramírez Rivera,B00NQGP42Y,1
11/30/2015,Diego Morales Castro,B016B7INC2,1
11/30/2015,Gabriela Rojas Huerta,B018IZ0SWI,1
11/30/2015,Eduardo Cáceres Salazar,B00F3J4B5S,2
11/30/2015,Verónica Quispe Rodríguez,B00NQGP42Y,2
11/30/2015,Carlos González Medina,B00K15Q2B0,2
11/30/2015,Laura Flores Guzmán,B00J0O5J4Y,1
11/30/2015,Julio Vargas López,B018IZ0SWI,3
11/30/2015,Valentina Torres Vega,B01KBH547A,2
11/30/2015,Andrés Ramos Silva,B00K15Q2B0,3
11/30/2015,Mariana Ruiz Cruz,B01DZJFWNC,3
11/30/2015,Luis Torres Medina,B01DZJFWNC,3
11/30/2015,Ana Paula Sánchez Vargas,B01KBH547A,2
11/30/2015,Rafaela Cáceres Castro,B00J0O5J4Y,2
11/30/2015,Alejandro Ortega Salinas,B00NQGP42Y,1
11/30/2015,Camila Paredes Delgado,B00F3J4B5S,2
11/30/2015,Víctor García Soto,B00F3J4B5S,3
11/30/2015,Sofía Castro Valdez,B01EYT1URO,3
11/30/2015,Adrián Vega Ruiz,B01KBH547A,2
11/30/2015,Lucía Pérez Guerra,B01KBH547A,3
11/30/2015,Sebastián Salazar Peña,B00K15Q2B0,3
11/30/2015,Carolina Espinoza Ramírez,B01KBH547A,3
11/30/2015,Manuel Rojas Cárdenas,B016381QZA,21
11/30/2015,Gabriela Navarro Gómez,B00K15Q2B0,3
11/30/2015,Andrés Soto Paredes,B00NQGP42Y,2
11/30/2015,Valeria Tapia Castro,B00NQGP42Y,3
11/30/2015,Eduardo Morales Sánchez,B018IZ0SWI,3
11/30/2015,María Fernández Vásquez,B018IZ0SWI,2
11/30/2015,Jorge Huamán Flores,B00NQGP42Y,3
11/30/2015,Daniela Chávez Paredes,B00K15Q2B0,2
11/30/2015,José López Ramírez,B01KBH547A,3
11/30/2015,Ana María Vargas Vega,B01KBH547A,2
11/30/2015,Carlos Rivera Castro,B01EYT1URO,3
11/30/2015,Brenda Torres Sánchez,B01DZJFWNC,1
11/30/2015,Luis González López,B00F3J4B5S,2
11/30/2015,Patricia Medina Vargas,B00NQGP42Y,2
11/30/2015,Miguel García Huamán,B00NQGP42Y,2
11/30/2015,Adriana Rodríguez Silva,B016B7INC2,3
11/30/2015,Juan Pérez Torres,B00NQGP42Y,3
11/30/2015,Sofía Castro Salinas,B00F3J4B5S,23
12/1/2015,Diego Morales López,B00F3J4B5S,2
12/1/2015,Mariana Rojas Medina,B01KBH547A,2
12/1/2015,Alejandro Soto Vásquez,B018IZ0SWI,1
12/1/2015,Valentina Vega Ruiz,B00F3J4B5S,3
12/1/2015,Andrés Gómez Paredes,B018IZ0SWI,1
12/1/2015,Gabriela Huamán Castro,B01KBH547A,2
12/1/2015,Eduardo Torres López,B01LQV1YHO,3
12/1/2015,Carla Medina Vargas,B018IZ0SWI,3
12/1/2015,Ricardo García Huerta,B01DZJFWNC,1
12/1/2015,Laura Chávez Castro,B00K15Q2B0,2
12/1/2015,Carlos González Ruiz,B01DZJFWNC,3
12/1/2015,Silvia Castro López,B01DZJFWNC,1
12/1/2015,Juan Carlos Rodríguez Medina,B018IZ0SWI,3
12/1/2015,Luisa Fernández Vargas,B00NQGP42Y,3
12/1/2015,José Morales Huamán,B01EYT1URO,4
12/1/2015,Ana Paula Rojas Torres,B01KBH547A,3
12/1/2015,Miguel Ángel Vega López,B01DZJFWNC,4
12/1/2015,Carla García Castro,B01KBH547A,3
12/1/2015,Eduardo Castro Ruiz,B018IZ0SWI,1
12/1/2015,Gabriela Ramírez Vargas,B01LQV1YHO,1
12/1/2015,Ricardo Gómez Medina,B00NQGP42Y,2
12/1/2015,Laura Flores Salazar,B018IZ0SWI,3
12/1/2015,Juan Carlos Rodríguez Delgado,B00F3J4B5S,1
12/1/2015,Luisa García Vásquez,B01LQV1YHO,1
12/1/2015,Ana María Castro Salinas,B00K15Q2B0,2
12/1/2015,Ana María Castro Chávez,B00K15Q2B0,2
12/1/2015,Laura Flores Guzmán,B01KBH547A,2
12/1/2015,Carlos González Medina,B01DZJFWNC,2
12/1/2015,Miguel Ángel Vega Torres,B016381QZA,2
12/1/2015,Rafaela Cáceres Castro,B016B7INC2,4
12/1/2015,Carla Fernández Mendoza,B01KBH547A,1
12/1/2015,Adrián Vega Ruiz,B00NQGP42Y,1
12/1/2015,Diego Morales Castro,B01KBH547A,1
12/1/2015,Ricardo Gómez Vargas,B018IZ0SWI,2
12/1/2015,Silvia Ramírez Rivera,B01KBH547A,11
12/1/2015,Eduardo Cáceres Salazar,B018IZ0SWI,2
12/1/2015,Juan Carlos Rodríguez Huamán,B018IZ0SWI,3
12/1/2015,Gabriela Rojas Huerta,B00K15Q2B0,1
12/1/2015,Verónica Quispe Rodríguez,B00F3J4B5S,1
12/1/2015,Julio Vargas López,B00F3J4B5S,3
12/1/2015,Valentina Torres Vega,B00K15Q2B0,3
12/1/2015,Mariana Ruiz Cruz,B01KBH547A,3
12/1/2015,Luis Torres Medina,B01EYT1URO,1
12/1/2015,Andrés Ramos Silva,B01LQV1YHO,3
12/1/2015,Ana Paula Sánchez Vargas,B018IZ0SWI,2
12/1/2015,Alejandro Ortega Salinas,B00F3J4B5S,2
12/1/2015,Sofía Castro Valdez,B018IZ0SWI,3
12/1/2015,Lucía Pérez Guerra,B00K15Q2B0,3
12/1/2015,Sebastián Salazar Peña,B00NQGP42Y,2
12/1/2015,Carolina Espinoza Ramírez,B018IZ0SWI,2
12/1/2015,Manuel Rojas Cárdenas,B018IZ0SWI,3
12/1/2015,Gabriela Navarro Gómez,B01KBH547A,8
12/2/2015,Andrés Soto Paredes,B01KBH547A,4
12/2/2015,Víctor García Soto,B00F3J4B5S,2
12/2/2015,Camila Paredes Delgado,B01KBH547A,3
12/2/2015,Valeria Tapia Castro,B01EYT1URO,23
12/2/2015,Eduardo Morales Sánchez,B015YCRYZM,3
12/2/2015,María Fernández Vásquez,B01KBH547A,2
12/2/2015,Jorge Huamán Flores,B00K15Q2B0,3
12/2/2015,Daniela Chávez Paredes,B00F3J4B5S,2
12/2/2015,José López Ramírez,B016381QZA,3
12/2/2015,Ana María Vargas Vega,B00F3J4B5S,2
12/2/2015,Carlos Rivera Castro,B018IZ0SWI,3
12/2/2015,Brenda Torres Sánchez,B01KBH547A,2
12/2/2015,Luis González López,B00NQGP42Y,2
12/2/2015,Patricia Medina Vargas,B01LQV1YHO,2
12/2/2015,Miguel García Huamán,B016381QZA,2
12/2/2015,Adriana Rodríguez Silva,B01EYT1URO,3
12/2/2015,Juan Pérez Torres,B016381QZA,4
12/2/2015,Sofía Castro Salinas,B00K15Q2B0,2
12/2/2015,Diego Morales López,B00J0O5J4Y,4
12/2/2015,Mariana Rojas Medina,B00NQGP42Y,3
12/2/2015,Alejandro Soto Vásquez,B018IZ0SWI,4
12/2/2015,Valentina Vega Ruiz,B018IZ0SWI,3
12/2/2015,Andrés Gómez Paredes,B01LQV1YHO,2
12/2/2015,Gabriela Huamán Castro,B00NQGP42Y,2
12/2/2015,Eduardo Torres López,B00K15Q2B0,1
12/2/2015,Carla Medina Vargas,B01EYT1URO,2
12/2/2015,Ricardo García Huerta,B00F3J4B5S,3
12/2/2015,Laura Chávez Castro,B01KBH547A,17
12/2/2015,Carlos González Ruiz,B018IZ0SWI,1
12/2/2015,Silvia Castro López,B018IZ0SWI,1
12/2/2015,Juan Carlos Rodríguez Medina,B00K15Q2B0,3
12/2/2015,Luisa Fernández Vargas,B00F3J4B5S,1
12/2/2015,José Morales Huamán,B018IZ0SWI,25
12/2/2015,Ana Paula Rojas Torres,B00NQGP42Y,2
12/2/2015,Miguel Ángel Vega López,B01LQV1YHO,3
12/2/2015,Carla García Castro,B018IZ0SWI,1
12/2/2015,Eduardo Castro Ruiz,B016381QZA,1
12/2/2015,Gabriela Ramírez Vargas,B00K15Q2B0,2
12/2/2015,Ricardo Gómez Medina,B00K15Q2B0,2
12/2/2015,Laura Flores Salazar,B018IZ0SWI,2
12/2/2015,Juan Carlos Rodríguez Delgado,B01KBH547A,3
12/2/2015,Luisa García Vásquez,B01EYT1URO,2
12/2/2015,Ana María Castro Salinas,B016B7INC2,2
12/2/2015,Ana María Castro Chávez,B00NQGP42Y,3
12/2/2015,Laura Flores Guzmán,B01EYT1URO,13
12/2/2015,Carlos González Medina,B016381QZA,1
12/2/2015,Miguel Ángel Vega Torres,B01KBH547A,3
12/2/2015,Rafaela Cáceres Castro,B01DZJFWNC,3
12/2/2015,Carla Fernández Mendoza,B01KBH547A,1
12/2/2015,Adrián Vega Ruiz,B00NQGP42Y,3
12/2/2015,Diego Morales Castro,B00J0O5J4Y,3
12/2/2015,Ricardo Gómez Vargas,B018IZ0SWI,2
12/2/2015,Silvia Ramírez Rivera,B016381QZA,8
12/2/2015,Eduardo Cáceres Salazar,B00NQGP42Y,2
12/2/2015,Juan Carlos Rodríguez Huamán,B018IZ0SWI,1
12/2/2015,Gabriela Rojas Huerta,B018IZ0SWI,2
12/2/2015,Verónica Quispe Rodríguez,B01LQV1YHO,3
12/2/2015,Julio Vargas López,B01DZJFWNC,2
12/2/2015,Valentina Torres Vega,B00F3J4B5S,7
12/2/2015,Mariana Ruiz Cruz,B00F3J4B5S,3
12/3/2015,Luis Torres Medina,B00J0O5J4Y,3
12/3/2015,Andrés Ramos Silva,B00J0O5J4Y,11
12/3/2015,Ana Paula Sánchez Vargas,B00F3J4B5S,3
12/3/2015,Alejandro Ortega Salinas,B00F3J4B5S,22
12/3/2015,Sofía Castro Valdez,B01EYT1URO,12
12/3/2015,Lucía Pérez Guerra,B01DZJFWNC,1
12/3/2015,Sebastián Salazar Peña,B01KBH547A,1
12/3/2015,Carolina Espinoza Ramírez,B00F3J4B5S,1
12/3/2015,Manuel Rojas Cárdenas,B00K15Q2B0,2
12/3/2015,Gabriela Navarro Gómez,B00K15Q2B0,3
12/3/2015,Andrés Soto Paredes,B00K15Q2B0,2
12/3/2015,Víctor García Soto,B018IZ0SWI,3
12/3/2015,Camila Paredes Delgado,B00J0O5J4Y,4
12/3/2015,Valeria Tapia Castro,B018IZ0SWI,1
12/3/2015,Eduardo Morales Sánchez,B01EYT1URO,3
12/3/2015,María Fernández Vásquez,B018IZ0SWI,2
12/3/2015,Jorge Huamán Flores,B00F3J4B5S,2
12/3/2015,Daniela Chávez Paredes,B00NQGP42Y,2
12/3/2015,José López Ramírez,B01LQV1YHO,3
12/3/2015,Ana María Vargas Vega,B00K15Q2B0,3
12/3/2015,Carlos Rivera Castro,B00F3J4B5S,2
12/3/2015,Brenda Torres Sánchez,B00F3J4B5S,4
12/3/2015,Luis González López,B018IZ0SWI,2
12/3/2015,Patricia Medina Vargas,B018IZ0SWI,2
12/3/2015,Miguel García Huamán,B016B7INC2,2
12/3/2015,Adriana Rodríguez Silva,B00K15Q2B0,3
12/3/2015,Juan Pérez Torres,B00F3J4B5S,3
12/3/2015,Sofía Castro Salinas,B01EYT1URO,4
12/3/2015,Diego Morales López,B01LQV1YHO,1
12/3/2015,Mariana Rojas Medina,B016B7INC2,2
12/3/2015,Alejandro Soto Vásquez,B00J0O5J4Y,2
12/3/2015,Valentina Vega Ruiz,B00K15Q2B0,25
12/3/2015,Andrés Gómez Paredes,B01KBH547A,18
12/3/2015,Gabriela Huamán Castro,B00NQGP42Y,3
12/3/2015,Eduardo Torres López,B018IZ0SWI,3
12/3/2015,Carla Medina Vargas,B00K15Q2B0,3
12/3/2015,Ricardo García Huerta,B018IZ0SWI,18
12/3/2015,Laura Chávez Castro,B01DZJFWNC,2
12/3/2015,Carlos González Ruiz,B00NQGP42Y,1
12/3/2015,Silvia Castro López,B016381QZA,2
12/3/2015,Juan Carlos Rodríguez Medina,B00NQGP42Y,2
12/3/2015,Luisa Fernández Vargas,B018IZ0SWI,1
12/3/2015,José Morales Huamán,B01DZJFWNC,2
12/3/2015,Ana Paula Rojas Torres,B00K15Q2B0,3
12/3/2015,Miguel Ángel Vega López,B01DZJFWNC,5
12/3/2015,Carla García Castro,B018IZ0SWI,2
12/3/2015,Eduardo Castro Ruiz,B00K15Q2B0,3
12/3/2015,Gabriela Ramírez Vargas,B00NQGP42Y,11
12/3/2015,Ricardo Gómez Medina,B01EYT1URO,3
12/3/2015,Laura Flores Salazar,B00NQGP42Y,3
12/3/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,1
12/3/2015,Luisa García Vásquez,B00K15Q2B0,1
12/3/2015,Ana María Castro Salinas,B00NQGP42Y,2
12/3/2015,Ana María Castro Chávez,B00F3J4B5S,1
12/3/2015,Laura Flores Guzmán,B01KBH547A,2
12/3/2015,Carlos González Medina,B00F3J4B5S,2
12/3/2015,Miguel Ángel Vega Torres,B01KBH547A,3
12/3/2015,Rafaela Cáceres Castro,B018IZ0SWI,1
12/3/2015,Carla Fernández Mendoza,B00NQGP42Y,3
12/3/2015,Adrián Vega Ruiz,B00F3J4B5S,2
12/3/2015,Diego Morales Castro,B01EYT1URO,25
12/3/2015,Ricardo Gómez Vargas,B01KBH547A,3
12/3/2015,Silvia Ramírez Rivera,B00NQGP42Y,3
12/3/2015,Eduardo Cáceres Salazar,B01LQV1YHO,2
12/3/2015,Juan Carlos Rodríguez Huamán,B00F3J4B5S,3
12/3/2015,Gabriela Rojas Huerta,B00K15Q2B0,1
12/3/2015,Verónica Quispe Rodríguez,B01KBH547A,3
12/4/2015,Julio Vargas López,B01EYT1URO,3
12/4/2015,Valentina Torres Vega,B00J0O5J4Y,2
12/4/2015,Mariana Ruiz Cruz,B00NQGP42Y,2
12/4/2015,Luis Torres Medina,B00F3J4B5S,1
12/4/2015,Andrés Ramos Silva,B018IZ0SWI,21
12/4/2015,Ana Paula Sánchez Vargas,B01KBH547A,2
12/4/2015,Alejandro Ortega Salinas,B015YCRYZM,18
12/4/2015,Sofía Castro Valdez,B00J0O5J4Y,3
12/4/2015,Lucía Pérez Guerra,B00K15Q2B0,1
12/4/2015,Sebastián Salazar Peña,B01LQV1YHO,2
12/4/2015,Carolina Espinoza Ramírez,B00F3J4B5S,3
12/4/2015,Manuel Rojas Cárdenas,B01KBH547A,1
12/4/2015,Gabriela Navarro Gómez,B01KBH547A,1
12/4/2015,Andrés Soto Paredes,B018IZ0SWI,1
12/4/2015,Víctor García Soto,B00K15Q2B0,19
12/4/2015,Camila Paredes Delgado,B018IZ0SWI,1
12/4/2015,Valeria Tapia Castro,B01KBH547A,3
12/4/2015,Eduardo Morales Sánchez,B00F3J4B5S,3
12/4/2015,María Fernández Vásquez,B01LQV1YHO,1
12/4/2015,Jorge Huamán Flores,B016381QZA,2
12/4/2015,Daniela Chávez Paredes,B01KBH547A,2
12/4/2015,José López Ramírez,B00K15Q2B0,2
12/4/2015,Ana María Vargas Vega,B016381QZA,6
12/4/2015,Carlos Rivera Castro,B00NQGP42Y,5
12/4/2015,Brenda Torres Sánchez,B01DZJFWNC,3
12/4/2015,Luis González López,B00NQGP42Y,1
12/4/2015,Patricia Medina Vargas,B00F3J4B5S,2
12/4/2015,Miguel García Huamán,B00NQGP42Y,2
12/4/2015,Adriana Rodríguez Silva,B00F3J4B5S,2
12/4/2015,Juan Pérez Torres,B01DZJFWNC,1
12/4/2015,Sofía Castro Salinas,B00NQGP42Y,3
12/4/2015,Diego Morales López,B016B7INC2,2
12/4/2015,Mariana Rojas Medina,B016381QZA,2
12/4/2015,Alejandro Soto Vásquez,B00NQGP42Y,2
12/4/2015,Valentina Vega Ruiz,B018IZ0SWI,2
12/4/2015,Andrés Gómez Paredes,B01KBH547A,3
12/4/2015,Gabriela Huamán Castro,B00J0O5J4Y,3
12/4/2015,Eduardo Torres López,B00NQGP42Y,4
12/4/2015,Carla Medina Vargas,B018IZ0SWI,3
12/4/2015,Ricardo García Huerta,B018IZ0SWI,9
12/4/2015,Laura Chávez Castro,B018IZ0SWI,2
12/4/2015,Carlos González Ruiz,B01KBH547A,3
12/4/2015,Silvia Castro López,B018IZ0SWI,2
12/4/2015,Juan Carlos Rodríguez Medina,B015YCRYZM,2
12/4/2015,Luisa Fernández Vargas,B018IZ0SWI,3
12/4/2015,José Morales Huamán,B018IZ0SWI,14
12/4/2015,Ana Paula Rojas Torres,B00F3J4B5S,3
12/4/2015,Miguel Ángel Vega López,B01DZJFWNC,3
12/4/2015,Carla García Castro,B018IZ0SWI,24
12/4/2015,Eduardo Castro Ruiz,B016B7INC2,14
12/4/2015,Gabriela Ramírez Vargas,B016B7INC2,1
12/4/2015,Ricardo Gómez Medina,B016B7INC2,2
12/4/2015,Laura Flores Salazar,B01EYT1URO,2
12/4/2015,Juan Carlos Rodríguez Delgado,B01KBH547A,2
12/4/2015,Luisa García Vásquez,B00K15Q2B0,3
12/4/2015,Ana María Castro Salinas,B01EYT1URO,1
12/5/2015,Ana María Castro Chávez,B00NQGP42Y,1
12/5/2015,Laura Flores Guzmán,B018IZ0SWI,14
12/5/2015,Carlos González Medina,B00NQGP42Y,3
12/5/2015,Miguel Ángel Vega Torres,B01EYT1URO,3
12/5/2015,Rafaela Cáceres Castro,B01EYT1URO,1
12/5/2015,Carla Fernández Mendoza,B00K15Q2B0,2
12/5/2015,Adrián Vega Ruiz,B01DZJFWNC,2
12/5/2015,Diego Morales Castro,B01EYT1URO,7
12/5/2015,Ricardo Gómez Vargas,B00NQGP42Y,2
12/5/2015,Silvia Ramírez Rivera,B018IZ0SWI,3
12/5/2015,Eduardo Cáceres Salazar,B016381QZA,2
12/5/2015,Juan Carlos Rodríguez Huamán,B00K15Q2B0,2
12/5/2015,Gabriela Rojas Huerta,B01KBH547A,2
12/5/2015,Verónica Quispe Rodríguez,B00F3J4B5S,2
12/5/2015,Julio Vargas López,B00K15Q2B0,3
12/5/2015,Valentina Torres Vega,B00NQGP42Y,3
12/5/2015,Mariana Ruiz Cruz,B015YCRYZM,3
12/5/2015,Luis Torres Medina,B01LQV1YHO,1
12/5/2015,Andrés Ramos Silva,B00F3J4B5S,2
12/5/2015,Ana Paula Sánchez Vargas,B01EYT1URO,2
12/5/2015,Alejandro Ortega Salinas,B01LQV1YHO,2
12/5/2015,Sofía Castro Valdez,B00K15Q2B0,2
12/5/2015,Lucía Pérez Guerra,B00F3J4B5S,3
12/5/2015,Sebastián Salazar Peña,B018IZ0SWI,2
12/5/2015,Carolina Espinoza Ramírez,B01KBH547A,2
12/5/2015,Manuel Rojas Cárdenas,B01KBH547A,3
12/5/2015,Gabriela Navarro Gómez,B01LQV1YHO,3
12/5/2015,Andrés Soto Paredes,B00F3J4B5S,8
12/5/2015,Víctor García Soto,B00NQGP42Y,3
12/5/2015,Camila Paredes Delgado,B01KBH547A,3
12/5/2015,Valeria Tapia Castro,B00F3J4B5S,2
12/5/2015,Eduardo Morales Sánchez,B016381QZA,1
12/5/2015,María Fernández Vásquez,B01EYT1URO,1
12/5/2015,Jorge Huamán Flores,B018IZ0SWI,7
12/5/2015,Daniela Chávez Paredes,B00NQGP42Y,2
12/5/2015,José López Ramírez,B00J0O5J4Y,3
12/5/2015,Ana María Vargas Vega,B00F3J4B5S,22
12/5/2015,Carlos Rivera Castro,B00F3J4B5S,2
12/5/2015,Brenda Torres Sánchez,B01DZJFWNC,1
12/5/2015,Luis González López,B01KBH547A,2
12/5/2015,Patricia Medina Vargas,B018IZ0SWI,1
12/5/2015,Miguel García Huamán,B00K15Q2B0,8
12/5/2015,Adriana Rodríguez Silva,B00NQGP42Y,2
12/5/2015,Juan Pérez Torres,B01KBH547A,2
12/5/2015,Sofía Castro Salinas,B00F3J4B5S,1
12/5/2015,Diego Morales López,B00J0O5J4Y,3
12/5/2015,Mariana Rojas Medina,B00F3J4B5S,2
12/5/2015,Alejandro Soto Vásquez,B01KBH547A,3
12/5/2015,Valentina Vega Ruiz,B00NQGP42Y,3
12/5/2015,Andrés Gómez Paredes,B01LQV1YHO,3
12/5/2015,Gabriela Huamán Castro,B016B7INC2,2
12/5/2015,Eduardo Torres López,B01EYT1URO,1
12/5/2015,Carla Medina Vargas,B01LQV1YHO,3
12/5/2015,Ricardo García Huerta,B00NQGP42Y,2
12/5/2015,Laura Chávez Castro,B016B7INC2,1
12/5/2015,Carlos González Ruiz,B01EYT1URO,22
12/5/2015,Silvia Castro López,B016B7INC2,2
12/5/2015,Juan Carlos Rodríguez Medina,B01DZJFWNC,2
12/5/2015,Luisa Fernández Vargas,B01LQV1YHO,2
12/5/2015,José Morales Huamán,B016B7INC2,1
12/5/2015,Ana Paula Rojas Torres,B00K15Q2B0,2
12/5/2015,Miguel Ángel Vega López,B01LQV1YHO,2
12/5/2015,Carla García Castro,B018IZ0SWI,3
12/5/2015,Eduardo Castro Ruiz,B00NQGP42Y,2
12/5/2015,Gabriela Ramírez Vargas,B01DZJFWNC,3
12/6/2015,Ricardo Gómez Medina,B018IZ0SWI,2
12/6/2015,Laura Flores Salazar,B01DZJFWNC,4
12/6/2015,Juan Carlos Rodríguez Delgado,B00K15Q2B0,1
12/6/2015,Luisa García Vásquez,B01KBH547A,1
12/6/2015,Ana María Castro Salinas,B016B7INC2,2
12/6/2015,Ana María Castro Chávez,B01EYT1URO,1
12/6/2015,Laura Flores Guzmán,B016381QZA,2
12/6/2015,Carlos González Medina,B00J0O5J4Y,7
12/6/2015,Miguel Ángel Vega Torres,B015YCRYZM,2
12/6/2015,Rafaela Cáceres Castro,B00NQGP42Y,2
12/6/2015,Carla Fernández Mendoza,B00K15Q2B0,2
12/6/2015,Adrián Vega Ruiz,B00J0O5J4Y,2
12/6/2015,Diego Morales Castro,B018IZ0SWI,22
12/6/2015,Ricardo Gómez Vargas,B00NQGP42Y,3
12/6/2015,Silvia Ramírez Rivera,B00F3J4B5S,8
12/6/2015,Eduardo Cáceres Salazar,B01DZJFWNC,3
12/6/2015,Juan Carlos Rodríguez Huamán,B018IZ0SWI,12
12/6/2015,Gabriela Rojas Huerta,B01LQV1YHO,2
12/6/2015,Verónica Quispe Rodríguez,B01DZJFWNC,2
12/6/2015,Julio Vargas López,B018IZ0SWI,1
12/6/2015,Valentina Torres Vega,B00NQGP42Y,1
12/6/2015,Mariana Ruiz Cruz,B00F3J4B5S,2
12/6/2015,Luis Torres Medina,B00F3J4B5S,13
12/6/2015,Andrés Ramos Silva,B00NQGP42Y,2
12/6/2015,Ana Paula Sánchez Vargas,B00F3J4B5S,2
12/6/2015,Alejandro Ortega Salinas,B01KBH547A,2
12/6/2015,Sofía Castro Valdez,B018IZ0SWI,2
12/6/2015,Lucía Pérez Guerra,B01KBH547A,2
12/6/2015,Sebastián Salazar Peña,B01DZJFWNC,2
12/6/2015,Carolina Espinoza Ramírez,B00NQGP42Y,2
12/6/2015,Manuel Rojas Cárdenas,B01EYT1URO,2
12/6/2015,Gabriela Navarro Gómez,B00F3J4B5S,21
12/6/2015,Andrés Soto Paredes,B00NQGP42Y,2
12/6/2015,Víctor García Soto,B01DZJFWNC,1
12/6/2015,Camila Paredes Delgado,B00F3J4B5S,2
12/6/2015,Valeria Tapia Castro,B016B7INC2,1
12/6/2015,Eduardo Morales Sánchez,B00K15Q2B0,3
12/6/2015,María Fernández Vásquez,B018IZ0SWI,2
12/6/2015,Jorge Huamán Flores,B00NQGP42Y,1
12/6/2015,Daniela Chávez Paredes,B015YCRYZM,1
12/6/2015,José López Ramírez,B016381QZA,4
12/6/2015,Ana María Vargas Vega,B01KBH547A,1
12/6/2015,Carlos Rivera Castro,B01LQV1YHO,1
12/6/2015,Brenda Torres Sánchez,B015YCRYZM,3
12/6/2015,Luis González López,B00F3J4B5S,2
12/6/2015,Patricia Medina Vargas,B018IZ0SWI,4
12/6/2015,Miguel García Huamán,B00J0O5J4Y,3
12/6/2015,Adriana Rodríguez Silva,B01EYT1URO,2
12/6/2015,Juan Pérez Torres,B00NQGP42Y,2
12/6/2015,Sofía Castro Salinas,B01EYT1URO,1
12/6/2015,Diego Morales López,B00K15Q2B0,3
12/6/2015,Mariana Rojas Medina,B00F3J4B5S,2
12/6/2015,Alejandro Soto Vásquez,B01EYT1URO,1
12/6/2015,Valentina Vega Ruiz,B016381QZA,3
12/6/2015,Andrés Gómez Paredes,B01EYT1URO,1
12/6/2015,Gabriela Huamán Castro,B00K15Q2B0,3
12/6/2015,Eduardo Torres López,B00F3J4B5S,3
12/6/2015,Carla Medina Vargas,B01LQV1YHO,2
12/6/2015,Ricardo García Huerta,B01KBH547A,3
12/6/2015,Laura Chávez Castro,B016381QZA,1
12/6/2015,Carlos González Ruiz,B00K15Q2B0,2
12/6/2015,Silvia Castro López,B00F3J4B5S,3
12/6/2015,Juan Carlos Rodríguez Medina,B01DZJFWNC,3
12/6/2015,Luisa Fernández Vargas,B01EYT1URO,21
12/6/2015,José Morales Huamán,B016381QZA,2
12/6/2015,Ana Paula Rojas Torres,B01DZJFWNC,3
12/7/2015,Miguel Ángel Vega López,B016381QZA,2
12/7/2015,Carla García Castro,B016B7INC2,1
12/7/2015,Eduardo Castro Ruiz,B018IZ0SWI,2
12/7/2015,Gabriela Ramírez Vargas,B015YCRYZM,4
12/7/2015,Ricardo Gómez Medina,B016381QZA,3
12/7/2015,Laura Flores Salazar,B018IZ0SWI,1
12/7/2015,Juan Carlos Rodríguez Delgado,B01KBH547A,2
12/7/2015,Luisa García Vásquez,B016381QZA,2
12/7/2015,Ana María Castro Salinas,B00NQGP42Y,3
12/7/2015,Ana María Castro Chávez,B015YCRYZM,2
